seed_index,label,t,variant,terminal_rms,optimized_grid_terminal_rms,path_mean_squared_rms,suffix_one_step_rms,suffix_quarter_rms,null_semigroup_error,negative_rms,squared_margin,state_shift_rms,null_terminal_change_rms,conditional_terminal_change_rms,null_target_probability,null_target_success,conditional_target_probability,conditional_target_success,rival_target_probability
20,43,0.375,root1,0.10732266306877136,0.1070605218410492,0.003773636883124709,0.10099082440137863,0.049676164984703064,0.0,0.10499876737594604,-0.0004934128373861313,0.01630312390625477,0.04008730500936508,0.022733120247721672,4.693024675361812e-05,False,0.8852533102035522,True,0.019772851839661598
21,31,0.375,root1,0.09531105309724808,0.09513996541500092,0.002915521152317524,0.08828303217887878,0.048053983598947525,0.0,0.09049151837825775,-0.0008954815566539764,0.004730356391519308,0.01683264598250389,0.021212413907051086,2.165316982427612e-05,False,0.00020824820967391133,False,0.0003786805900745094
22,20,0.375,root1,0.09421875327825546,0.09411580860614777,0.0028256000950932503,0.08860480785369873,0.050640612840652466,0.0,0.08839907497167587,-0.001062776893377304,0.014666949398815632,0.01573687233030796,0.015413017012178898,7.038375770207494e-05,False,0.032777994871139526,False,0.001971328863874078
23,74,0.375,root1,0.09697668254375458,0.09685643017292023,0.0032510843593627214,0.09045709669589996,0.05000694841146469,0.0,0.08714444190263748,-0.0018103229813277721,0.017327450215816498,0.0210344847291708,0.02132992260158062,0.0003573548165149987,False,0.012409497052431107,False,0.0009515652782283723
16,72,0.375,root4,0.0993725061416626,0.09931070357561111,0.00317607494071126,0.0903719812631607,0.04130600392818451,0.0,0.13850660622119904,0.009309185668826103,0.060072384774684906,0.07846296578645706,0.07153823226690292,3.1306533401220804e-06,False,0.0006334920763038099,False,2.7017122192773968e-05
17,15,0.375,root4,0.10459427535533905,0.10414880514144897,0.0036758549977093935,0.09956613928079605,0.057366810739040375,0.0,0.07139389961957932,-0.005842873360961676,0.06651417165994644,0.08694690465927124,0.07557442784309387,0.41738972067832947,False,0.7461320757865906,True,0.36717045307159424
18,94,0.375,root4,0.06168295815587044,0.061271075159311295,0.0011728870449587703,0.05934734269976616,0.03846266493201256,0.0,0.10667645186185837,0.007575077936053276,0.0319124273955822,0.033912524580955505,0.03308231756091118,0.18697096407413483,False,0.4035698175430298,True,0.021058639511466026
19,46,0.375,root4,0.10225540399551392,0.1013350710272789,0.0032937992364168167,0.09582676738500595,0.04476052150130272,0.0,0.1010514572262764,-0.0002447711303830147,0.06207110360264778,0.12953504920005798,0.0872933566570282,0.0012023133458569646,False,0.02744217775762081,False,0.008773489855229855
20,43,0.375,root4,0.0727318599820137,0.07267126441001892,0.001803229795768857,0.06955015659332275,0.0449402816593647,0.0,0.07321804761886597,7.095932960510254e-05,0.05587635934352875,0.1391133815050125,0.08410871773958206,0.0006539957248605788,False,0.9657853841781616,True,0.7791374921798706
21,31,0.375,root4,0.09195106476545334,0.09161601215600967,0.0027102655731141567,0.08586905896663666,0.04711698368191719,0.0,0.08723600953817368,-0.0008448767475783825,0.0269099660217762,0.046597614884376526,0.058295998722314835,1.1679204362735618e-05,False,5.2612595027312636e-05,False,0.00018222416110802442
22,20,0.375,root4,0.09391724318265915,0.09379387646913528,0.0028134845197200775,0.08833879977464676,0.05009341239929199,0.0,0.08729107677936554,-0.0012007169425487518,0.03269999846816063,0.03423269838094711,0.03327100723981857,0.00010792406101245433,False,0.06281712651252747,False,0.0032537018414586782
23,74,0.375,root4,0.09606193751096725,0.09596455097198486,0.003189935116097331,0.09000435471534729,0.05079560726881027,0.0,0.08667997270822525,-0.0017144782468676567,0.04803232103586197,0.05690653994679451,0.0575801320374012,0.0004188047314528376,False,0.008856597356498241,False,0.0008136148098856211
16,72,0.375,tube1,0.10543540865182877,0.10523749887943268,0.003516522003337741,0.09619220346212387,0.04282083362340927,0.0,0.1492662876844406,0.011163799092173576,0.014937314204871655,0.019914429634809494,0.017877759411931038,7.3085943768091965e-06,False,0.0014660893939435482,False,4.4238404370844364e-05
17,15,0.375,tube1,0.10927209258079529,0.1087956503033638,0.003939248621463776,0.10451671481132507,0.0583081878721714,0.0,0.074087955057621,-0.006451364606618881,0.01955106109380722,0.02691459283232689,0.02099168300628662,0.2956050932407379,False,0.6785514950752258,True,0.2476448118686676
18,94,0.375,tube1,0.06293260306119919,0.0624598003923893,0.0012105609057471156,0.06044686958193779,0.03868137300014496,0.0,0.10289666056632996,0.006627210415899754,0.00806381180882454,0.009068251587450504,0.008701273240149021,0.20283964276313782,False,0.37438589334487915,True,0.016601422801613808
19,46,0.375,tube1,0.12861621379852295,0.12682221829891205,0.005290767177939415,0.12118759751319885,0.052500125020742416,0.0,0.09415952116250992,-0.00767611525952816,0.0063337055034935474,0.025170335546135902,0.017087450250983238,0.0013794974656775594,False,0.047272201627492905,False,0.00405912334099412
20,43,0.375,tube1,0.10756941139698029,0.10730855911970139,0.003790689632296562,0.10124778002500534,0.04981024190783501,0.0,0.10522522777318954,-0.0004988294094800949,0.012693529948592186,0.038032449781894684,0.020302513614296913,4.932842421112582e-05,False,0.8780238032341003,True,0.020175039768218994
21,31,0.375,tube1,0.09562695771455765,0.09541724622249603,0.00293639930896461,0.08845645189285278,0.04794101417064667,0.0,0.0901804119348526,-0.0010120077058672905,0.002691500121727586,0.013238751329481602,0.016999786719679832,2.4731980374781415e-05,False,0.0001885906676761806,False,0.0004037256876472384
22,20,0.375,tube1,0.09426667541265488,0.09414169192314148,0.0028323475271463394,0.08860152959823608,0.050523895770311356,0.0,0.0875922366976738,-0.001213806215673685,0.013277404010295868,0.01526518166065216,0.014278249815106392,6.209585990291089e-05,False,0.0344516895711422,False,0.0021403369028121233
23,74,0.375,tube1,0.09740324318408966,0.09725303947925568,0.0032789024990051985,0.09070423990488052,0.049741230905056,0.0,0.08749780058860779,-0.0018315264023840427,0.00996300857514143,0.012131365947425365,0.011843747459352016,0.0004024074587505311,False,0.014649107120931149,False,0.0009041824378073215
16,72,0.375,path1,0.1054605022072792,0.10525930672883987,0.0035172924399375916,0.09619706124067307,0.042830560356378555,0.0,0.14919044077396393,0.011135870590806007,0.014937316067516804,0.019965363666415215,0.017885487526655197,7.110689239198109e-06,False,0.0015532132238149643,False,4.513020030572079e-05
17,15,0.375,path1,0.10850583016872406,0.10804056376218796,0.003890424268320203,0.10379855334758759,0.058073755353689194,0.0,0.07331281155347824,-0.006398747209459543,0.019609011709690094,0.030612030997872353,0.022751430049538612,0.3099631369113922,False,0.7070105075836182,True,0.2608117163181305
18,94,0.375,path1,0.0629458874464035,0.06247074902057648,0.0012116417055949569,0.06046907603740692,0.03873128443956375,0.0,0.10251444578170776,0.006547026801854372,0.008063812740147114,0.008695674128830433,0.008400692604482174,0.1990431398153305,False,0.38122668862342834,True,0.016355911269783974
19,46,0.375,path1,0.12528061866760254,0.12342514097690582,0.0050035505555570126,0.11823824048042297,0.052664630115032196,0.0,0.09481621533632278,-0.006705118343234062,0.018029823899269104,0.037742454558610916,0.028216158971190453,0.0012626027455553412,False,0.030810296535491943,False,0.0040972549468278885
20,43,0.375,path1,0.10816752165555954,0.1078888401389122,0.0038312224205583334,0.10164324939250946,0.05010715872049332,0.0,0.10502253472805023,-0.0006704805418848991,0.01630312390625477,0.03739195689558983,0.02169107459485531,4.669101690524258e-05,False,0.8739588260650635,True,0.017774535343050957
21,31,0.375,path1,0.09509938210248947,0.09493235498666763,0.002901189960539341,0.0881456509232521,0.04804407060146332,0.0,0.09036584943532944,-0.0008779056370258331,0.0033367741852998734,0.017980851233005524,0.023097548633813858,1.986330607905984e-05,False,0.00016969624266494066,False,0.0003465785994194448
22,20,0.375,path1,0.09424499422311783,0.09415905177593231,0.0028234575875103474,0.08865858614444733,0.05076811835169792,0.0,0.08895129710435867,-0.0009697861969470978,0.014666950330138206,0.015173048712313175,0.015421906486153603,6.743925769114867e-05,False,0.03220877796411514,False,0.0017861954402178526
23,74,0.375,path1,0.096909299492836,0.09679228812456131,0.003246418433263898,0.09042158722877502,0.05006374046206474,0.0,0.0870632752776146,-0.0018113981932401657,0.01869841292500496,0.02273060753941536,0.023141080513596535,0.0003499726881273091,False,0.012397960759699345,False,0.0009543650667183101
16,72,0.625,unchanged,0.02651921845972538,0.02650204673409462,0.0002806837437674403,0.02364727109670639,0.012954912148416042,0.0,0.02903793379664421,0.00013993261381983757,0.0,0.0,0.0,0.0004854865837842226,False,0.0019142923410981894,False,0.0008006590069271624
17,15,0.625,unchanged,0.028809845447540283,0.028814109042286873,0.00036022113636136055,0.025845767930150032,0.014512232504785061,0.0,0.024081898853182793,-0.0002500693663023412,0.0,0.0,0.0,0.44855284690856934,False,0.671629786491394,True,0.4154910147190094
18,94,0.625,unchanged,0.024033162742853165,0.02400880679488182,0.00023042139946483076,0.021852295845746994,0.013490748591721058,0.0,0.02921735867857933,0.0002760611241683364,0.0,0.0,0.0,0.342542827129364,True,0.3676750063896179,True,0.2902738153934479
19,46,0.625,unchanged,0.02257453463971615,0.0225668977946043,0.00020556521485559642,0.02047225832939148,0.012441128492355347,0.0,0.018948009237647057,-0.00015058257849887013,0.0,0.0,0.0,0.05609432980418205,False,0.13777388632297516,False,0.08846858888864517
20,43,0.625,unchanged,0.028256870806217194,0.028254693374037743,0.0003336738736834377,0.0257264431566,0.015426291152834892,0.0,0.02769865095615387,-3.1235453207045794e-05,0.0,0.0,0.0,0.00989089161157608,False,0.6770427823066711,True,0.45963162183761597
21,31,0.625,unchanged,0.03078126348555088,0.030758710578083992,0.0003849136992357671,0.027689797803759575,0.015926022082567215,0.0,0.03054475225508213,-1.4504301361739635e-05,0.0,0.0,0.0,0.00012090081872884184,False,0.0001651817001402378,False,0.00018341458053328097
22,20,0.625,unchanged,0.025017354637384415,0.02501901611685753,0.0002556120161898434,0.022684386000037193,0.013534288853406906,0.0,0.02320129983127117,-8.75677214935422e-05,0.0,0.0,0.0,0.004306459333747625,False,0.021385734900832176,False,0.009554531425237656
23,74,0.625,unchanged,0.028401827439665794,0.02840266562998295,0.00034667583531700075,0.025623438879847527,0.015232530422508717,0.0,0.02504880726337433,-0.00017922109691426158,0.0,0.0,0.0,0.005546302534639835,False,0.016204649582505226,False,0.00910966657102108
16,72,0.625,root1,0.025028809905052185,0.025028739124536514,0.0002515996166039258,0.02247229404747486,0.012686380185186863,0.0,0.028378302231431007,0.0001788866939023137,0.006561068817973137,0.0160076804459095,0.01407782081514597,0.000963627069722861,False,0.003459107130765915,False,0.0013945335522294044
17,15,0.625,root1,0.02522328682243824,0.025232363492250443,0.00028190057491883636,0.02282172068953514,0.013684229925274849,0.0,0.024659309536218643,-2.8132693842053413e-05,0.014869297854602337,0.030652040615677834,0.025393100455403328,0.6396885514259338,True,0.7437291145324707,True,0.506385862827301
18,94,0.625,root1,0.023702019825577736,0.023688824847340584,0.0002249482786282897,0.021609501913189888,0.01343062799423933,0.0,0.029073189944028854,0.0002834646147675812,0.009619026444852352,0.01005910150706768,0.010326151736080647,0.33259403705596924,True,0.3935337960720062,True,0.29106226563453674
19,46,0.625,root1,0.022452175617218018,0.022452257573604584,0.00020338763715699315,0.020353222265839577,0.012393966317176819,0.0,0.01888233982026577,-0.0001475574099458754,0.005811466835439205,0.00849113054573536,0.008349286392331123,0.07126779109239578,False,0.15236744284629822,False,0.13335253298282623
20,43,0.625,root1,0.027202684432268143,0.027203761041164398,0.00031113679870031774,0.024807121604681015,0.01513233408331871,0.0,0.027108225971460342,-5.13013219460845e-06,0.013241548091173172,0.01511465571820736,0.014350594021379948,0.026379801332950592,False,0.7914361357688904,True,0.5635446906089783
21,31,0.625,root1,0.030167067423462868,0.030147582292556763,0.00037117389729246497,0.027184266597032547,0.015803523361682892,0.0,0.030508778989315033,2.0733627025038004e-05,0.012378446757793427,0.014279166236519814,0.014648337848484516,0.00014052227197680622,False,0.00017615588149055839,False,0.00011244438064750284
22,20,0.625,root1,0.024500476196408272,0.02450079843401909,0.0002457377268001437,0.02223943918943405,0.013379386626183987,0.0,0.022786026820540428,-8.10702913440764e-05,0.011689995415508747,0.016293402761220932,0.01575346477329731,0.008924414403736591,False,0.04884825646877289,False,0.022015931084752083
23,74,0.625,root1,0.028123965486884117,0.028124932199716568,0.0003403607988730073,0.02542251907289028,0.01522800698876381,0.0,0.024899210780858994,-0.0001709867501631379,0.014393788762390614,0.015392493456602097,0.015333915129303932,0.005865729413926601,False,0.02087666653096676,False,0.010149084031581879
16,72,0.625,root4,0.021739771589636803,0.021734610199928284,0.00019148262799717486,0.019722100347280502,0.011933445930480957,0.0,0.027439462020993233,0.00028030641260556877,0.025084303691983223,0.06484077125787735,0.05913125351071358,0.009414373897016048,False,0.04067261517047882,False,0.006415557116270065
17,15,0.625,root4,0.024651329964399338,0.024662988260388374,0.0002693423884920776,0.022222738713026047,0.013487214222550392,0.0,0.024915168061852455,1.3077515177428722e-05,0.021235842257738113,0.043788257986307144,0.0375671461224556,0.7255621552467346,True,0.777319073677063,True,0.6322069764137268
18,94,0.625,root4,0.02317054755985737,0.023165283724665642,0.0002166026970371604,0.021273432299494743,0.013301238417625427,0.0,0.02848702482879162,0.00027463631704449654,0.038450807332992554,0.03990767523646355,0.0404948964715004,0.3760507106781006,True,0.4546026885509491,True,0.2803043723106384
19,46,0.625,root4,0.02244391478598118,0.02244395762681961,0.00020318684983067214,0.020335810258984566,0.012384429574012756,0.0,0.018864748999476433,-0.00014785057283006608,0.005352524109184742,0.010208933614194393,0.010043554939329624,0.07843020558357239,False,0.15266194939613342,False,0.14602917432785034
20,43,0.625,root4,0.02573973685503006,0.02573941834270954,0.00027918501291424036,0.02351503074169159,0.014510294422507286,0.0,0.026037581264972687,1.542159589007497e-05,0.05165528878569603,0.057913798838853836,0.05622265860438347,0.3115822970867157,False,0.9743852019309998,True,0.9146115779876709
21,31,0.625,root4,0.028896091505885124,0.028888428583741188,0.0003382603172212839,0.026186227798461914,0.015648657456040382,0.0,0.03073514811694622,0.00010966521222144365,0.04554903134703636,0.054180484265089035,0.055196985602378845,5.518996840692125e-05,False,8.816904301056638e-05,False,6.462520832428709e-05
22,20,0.625,root4,0.024094710126519203,0.024092020466923714,0.00023878036881797016,0.02188044972717762,0.013209771364927292,0.0,0.022293897345662117,-8.353719022125006e-05,0.0315389409661293,0.045487623661756516,0.044507063925266266,0.04767541214823723,False,0.2517864406108856,True,0.10780651122331619
23,74,0.625,root4,0.027595268562436104,0.027597451582551003,0.00032849141280166805,0.025016935542225838,0.01520543359220028,0.0,0.024725433439016342,-0.00015015184180811048,0.057574573904275894,0.06186988577246666,0.061283573508262634,0.011279446072876453,False,0.03508972376585007,False,0.015800878405570984
16,72,0.625,tube1,0.025193210691213608,0.025192826986312866,0.0002546589239500463,0.022603550925850868,0.012713590636849403,0.0,0.028446361422538757,0.0001744976034387946,0.007405509240925312,0.015224255621433258,0.013615329749882221,0.0009621769422665238,False,0.003228662768378854,False,0.0013547787675634027
17,15,0.625,tube1,0.02542496658861637,0.025433674454689026,0.00028615392511710525,0.022996675223112106,0.01373331155627966,0.0,0.024612680077552795,-4.064489621669054e-05,0.013728441670536995,0.028408057987689972,0.023488065227866173,0.6247416138648987,True,0.7394042611122131,True,0.5053231120109558
18,94,0.625,tube1,0.02370108664035797,0.023687928915023804,0.00022493198048323393,0.02160901390016079,0.013430600054562092,0.0,0.029072709381580353,0.000283480912912637,0.009619025513529778,0.010061891749501228,0.010331055149435997,0.33202826976776123,True,0.3975704312324524,True,0.28998154401779175
19,46,0.625,tube1,0.022453375160694122,0.022453464567661285,0.00020341102208476514,0.02035483717918396,0.012394601479172707,0.0,0.01888243481516838,-0.0001476077304687351,0.005827556364238262,0.008420178666710854,0.008281118236482143,0.07237011194229126,False,0.1506977379322052,False,0.13146241009235382
20,43,0.625,tube1,0.02714182436466217,0.027143020182847977,0.00030985381454229355,0.024752585217356682,0.01511233951896429,0.0,0.027054758742451668,-4.718604031950235e-06,0.013241548091173172,0.015382549725472927,0.014521904289722443,0.02980179339647293,False,0.8005282878875732,True,0.5766730904579163
21,31,0.625,tube1,0.030166367068886757,0.0301468875259161,0.00037115751183591783,0.02718363143503666,0.015803394839167595,0.0,0.030508074909448624,2.0732928533107042e-05,0.012378447689116001,0.014282427728176117,0.014652752317488194,0.00014430328155867755,False,0.0001736860431265086,False,0.00010868960816878825
22,20,0.625,tube1,0.024511216208338737,0.024511082097887993,0.0002459400275256485,0.022249234840273857,0.013381869532167912,0.0,0.02279278077185154,-8.128886111080647e-05,0.011689995415508747,0.01608060859143734,0.015565730631351471,0.008777469396591187,False,0.04933033883571625,False,0.02224079892039299
23,74,0.625,tube1,0.028132259845733643,0.028133243322372437,0.0003406232572160661,0.025424765422940254,0.015222340822219849,0.0,0.02490755170583725,-0.00017103791469708085,0.014393788762390614,0.015376385301351547,0.015287300571799278,0.005769985727965832,False,0.021112915128469467,False,0.010336661711335182
16,72,0.625,path1,0.02491198107600212,0.02491251938045025,0.00024943824973888695,0.02237708866596222,0.012663992121815681,0.0,0.02833530493080616,0.00018228270346298814,0.006602383218705654,0.01686151884496212,0.014748736284673214,0.0010288035264238715,False,0.003535814117640257,False,0.001445880625396967
17,15,0.625,path1,0.02510390244424343,0.025111885741353035,0.00027935809339396656,0.02271893061697483,0.013656866736710072,0.0,0.024706436321139336,-1.9797880668193102e-05,0.015090810135006905,0.031908586621284485,0.02639034390449524,0.664429783821106,True,0.7475295662879944,True,0.5301952958106995
18,94,0.625,path1,0.023664625361561775,0.02365291304886341,0.00022429815726354718,0.021590188145637512,0.013429311104118824,0.0,0.02905302867293358,0.0002840639790520072,0.009619026444852352,0.010183530859649181,0.010541729629039764,0.3281143307685852,True,0.39284801483154297,True,0.29017016291618347
19,46,0.625,path1,0.02245170809328556,0.022451967000961304,0.00020337679598014802,0.020352821797132492,0.012393909506499767,0.0,0.01888192445039749,-0.00014755214215256274,0.005952180363237858,0.008612907491624355,0.008470854721963406,0.0720100998878479,False,0.1542312353849411,False,0.13234853744506836
20,43,0.625,path1,0.027238968759775162,0.027240009978413582,0.00031189864967018366,0.02483983151614666,0.015143941156566143,0.0,0.027139658108353615,-5.400390364229679e-06,0.013241547159850597,0.014970386400818825,0.01426080521196127,0.023936772719025612,False,0.7868248224258423,True,0.5578165650367737
21,31,0.625,path1,0.030187705531716347,0.03016815148293972,0.00037165527464821935,0.027202880010008812,0.01580718904733658,0.0,0.030529692769050598,2.076459350064397e-05,0.012378448620438576,0.014185265637934208,0.01452068891376257,0.00014320862828753889,False,0.00017689338710624725,False,0.00011438204091973603
22,20,0.625,path1,0.024509722366929054,0.024509569630026817,0.0002459119423292577,0.022247888147830963,0.01338156033307314,0.0,0.02279183454811573,-8.12587677501142e-05,0.011689995415508747,0.016109680756926537,0.015591335482895374,0.008830110542476177,False,0.04813800007104874,False,0.022238755598664284
23,74,0.625,path1,0.02811330184340477,0.028115039691329002,0.00034002657048404217,0.025419916957616806,0.015235315077006817,0.0,0.024888120591640472,-0.0001709391945041716,0.014393788762390614,0.015430217608809471,0.015414910390973091,0.005890621803700924,False,0.02062874659895897,False,0.00977622251957655
48,62,0.125,unchanged,0.395974338054657,0.3939828872680664,0.04725164547562599,0.36566412448883057,0.14808665215969086,0.0,0.24056701362133026,-0.09892319142818451,0.0,0.0,0.0,6.274539828154957e-06,False,0.9975726008415222,True,0.00018850897322408855
49,59,0.125,unchanged,0.25046461820602417,0.24679163098335266,0.016846196725964546,0.2437395453453064,0.1273641139268875,0.0,0.3164394497871399,0.03740140050649643,0.0,0.0,0.0,0.0001836015871958807,False,0.019221389666199684,False,0.0005462598637677729
50,7,0.125,unchanged,0.3424741327762604,0.34135082364082336,0.03201376646757126,0.3408726453781128,0.15689414739608765,0.0,0.4030008912086487,0.045121192932128906,0.0,0.0,0.0,0.0011966950260102749,False,0.18974874913692474,False,0.008242100477218628
51,12,0.125,unchanged,0.28924381732940674,0.280412882566452,0.023560786619782448,0.26116248965263367,0.11199473589658737,0.0,0.18655486404895782,-0.04885927215218544,0.0,0.0,0.0,4.878070467384532e-05,False,0.27913719415664673,True,3.925629789591767e-05
52,81,0.125,unchanged,0.18569155037403107,0.18478098511695862,0.00855274312198162,0.1800530105829239,0.1058807373046875,0.0,0.18319930136203766,-0.0009193681180477142,0.0,0.0,0.0,4.8447520384797826e-05,False,0.014253265224397182,False,2.7446535568742547e-06
53,3,0.125,unchanged,0.2962757349014282,0.28622907400131226,0.02382781356573105,0.2860344648361206,0.16695824265480042,0.0,0.23462150990962982,-0.03273206204175949,0.0,0.0,0.0,0.0003037003625649959,False,0.8183476328849792,True,0.026413219049572945
54,29,0.125,unchanged,0.2651572823524475,0.26246950030326843,0.01770959421992302,0.261977881193161,0.19843141734600067,0.0,0.25760987401008606,-0.003945536911487579,0.0,0.0,0.0,1.834733097894059e-06,False,0.0016340750735253096,False,0.004367981571704149
55,16,0.125,unchanged,0.3013826906681061,0.29728302359580994,0.023771654814481735,0.29466819763183594,0.10398057103157043,0.0,0.23083826899528503,-0.03754521906375885,0.0,0.0,0.0,5.7258489505329635e-06,False,0.032618407160043716,False,0.0016993727767840028
48,62,0.125,root1,0.39347508549690247,0.3918830454349518,0.04657132551074028,0.36248520016670227,0.14903199672698975,0.0,0.24120613932609558,-0.09664224088191986,0.012278973124921322,0.03705856204032898,0.018603820353746414,8.788540981186088e-06,False,0.9980601668357849,True,0.00018068663484882563
49,59,0.125,root1,0.23938341438770294,0.23623090982437134,0.015387047082185745,0.23233549296855927,0.11810348182916641,0.0,0.32816100120544434,0.05038522183895111,0.011127367615699768,0.058171436190605164,0.03149833530187607,0.00034678090014494956,False,0.019002916291356087,False,0.0008226447971537709
50,7,0.125,root1,0.332317590713501,0.3338889181613922,0.030290350317955017,0.3343172073364258,0.1628873348236084,0.0,0.40345507860183716,0.05234101414680481,0.015116916969418526,0.0500321164727211,0.04474111273884773,0.0028904930222779512,False,0.13813085854053497,False,0.008603260852396488
51,12,0.125,root1,0.28387412428855896,0.27496927976608276,0.02281218394637108,0.2568887770175934,0.11098019033670425,0.0,0.1886383593082428,-0.04500008746981621,0.022643202915787697,0.028333192691206932,0.024704163894057274,6.1030470533296466e-05,False,0.2726169526576996,True,7.647060556337237e-05
52,81,0.125,root1,0.16593407094478607,0.16548094153404236,0.006825709715485573,0.1605827510356903,0.10142602026462555,0.0,0.17287510633468628,0.0023516863584518433,0.013478959910571575,0.0460871122777462,0.022051889449357986,0.0003193671291228384,False,0.016933318227529526,False,1.780826778485789e-06
53,3,0.125,root1,0.29188987612724304,0.2827450931072235,0.023194637149572372,0.2827039062976837,0.16638004779815674,0.0,0.23160015046596527,-0.03156106919050217,0.005000273231416941,0.018895354121923447,0.025449983775615692,0.0003040086303371936,False,0.7512627243995667,True,0.024447929114103317
54,29,0.125,root1,0.2611359655857086,0.2585928440093994,0.017237689346075058,0.2582462430000305,0.19851499795913696,0.0,0.2528687119483948,-0.004249401390552521,0.01173681765794754,0.025516998022794724,0.018087733536958694,2.4887001472961856e-06,False,0.0022331669460982084,False,0.0037058130837976933
55,16,0.125,root1,0.3007700443267822,0.29681360721588135,0.023708608001470566,0.2942240834236145,0.10287334024906158,0.0,0.2295452207326889,-0.03777160868048668,0.012009822763502598,0.01521247811615467,0.012506394647061825,5.99141185375629e-06,False,0.02665584906935692,False,0.0017035227501764894
48,62,0.125,root4,0.3867267370223999,0.38522273302078247,0.045046426355838776,0.355552077293396,0.13364294171333313,0.0,0.24649298191070557,-0.08879878371953964,0.044021327048540115,0.13472023606300354,0.06606753170490265,6.475599366240203e-05,False,0.9989181756973267,True,0.00010511368600418791
49,59,0.125,root4,0.23594069480895996,0.23250477015972137,0.014958538115024567,0.22897452116012573,0.11531282961368561,0.0,0.3361927568912506,0.057357557117938995,0.02628200128674507,0.10567445307970047,0.06776019930839539,0.0017700204625725746,False,0.011409965343773365,False,0.000843976391479373
50,7,0.125,root4,0.31828922033309937,0.31534793972969055,0.027982965111732483,0.31371673941612244,0.16616582870483398,0.0,0.4129888713359833,0.06925178319215775,0.06273818761110306,0.14715732634067535,0.1546371877193451,0.011072751134634018,False,0.1541692316532135,False,0.006172640714794397
51,12,0.125,root4,0.268158495426178,0.2601856291294098,0.02071320079267025,0.24307367205619812,0.09930436313152313,0.0,0.20944496989250183,-0.028041783720254898,0.09110911190509796,0.10910821706056595,0.09569985419511795,2.93389311991632e-05,False,0.16233697533607483,True,0.000632826064247638
52,81,0.125,root4,0.13994987308979034,0.13981439173221588,0.004884026013314724,0.13431499898433685,0.08795307576656342,0.0,0.15240958333015442,0.003642713651061058,0.053202949464321136,0.10873806476593018,0.056863218545913696,0.0009455260005779564,False,0.014149804599583149,False,3.165384669046034e-06
53,3,0.125,root4,0.2863391637802124,0.27598220109939575,0.022447535768151283,0.2767471969127655,0.1637033224105835,0.0,0.22656643390655518,-0.03065776452422142,0.035185955464839935,0.06155059114098549,0.07315965741872787,0.0001586964790476486,False,0.5694372653961182,True,0.005117886699736118
54,29,0.125,root4,0.2475178837776184,0.2453739047050476,0.01560101006180048,0.24498948454856873,0.18624137341976166,0.0,0.22862786054611206,-0.00899440422654152,0.041039396077394485,0.10932925343513489,0.05880174785852432,2.232436145277461e-06,False,0.008070563897490501,False,0.002926494460552931
55,16,0.125,root4,0.2970893681049347,0.2932658791542053,0.02319888398051262,0.2906937301158905,0.10491227358579636,0.0,0.22218500077724457,-0.03889591991901398,0.0479402132332325,0.060786668211221695,0.05000164732336998,8.740839803067502e-06,False,0.01981729455292225,False,0.0015461910516023636
48,62,0.125,tube1,0.3945156931877136,0.39284205436706543,0.046818509697914124,0.3635235130786896,0.14798592031002045,0.0,0.24049758911132812,-0.09780353307723999,0.0015371355693787336,0.023858806118369102,0.009681949391961098,6.454627055063611e-06,False,0.9981074333190918,True,0.0001838021562434733
49,59,0.125,tube1,0.24093633890151978,0.23774997889995575,0.015580100938677788,0.23396983742713928,0.11980228871107101,0.0,0.32697829604148865,0.04886448383331299,0.009923589415848255,0.048353660851716995,0.025920074433088303,0.0002751921128947288,False,0.01853683404624462,False,0.0007375397253781557
50,7,0.125,tube1,0.3377380967140198,0.3376651704311371,0.03123212791979313,0.337447851896286,0.15933163464069366,0.0,0.40319716930389404,0.04850093275308609,0.012503678910434246,0.0264148972928524,0.02148488722741604,0.0016813878901302814,False,0.16055366396903992,False,0.008253759704530239
51,12,0.125,tube1,0.28469568490982056,0.2760000228881836,0.0229234267026186,0.25730130076408386,0.10852793604135513,0.0,0.18528752028942108,-0.04672016575932503,0.022643204778432846,0.02344270423054695,0.020982729271054268,4.569990051095374e-05,False,0.28496286273002625,True,6.115260475780815e-05
52,81,0.125,tube1,0.17461450397968292,0.17386376857757568,0.007562447339296341,0.16920910775661469,0.101534903049469,0.0,0.17742475867271423,0.0009893197566270828,0.013478961773216724,0.027093784883618355,0.014966937713325024,0.00016379762382712215,False,0.01459334697574377,False,2.528812046875828e-06
53,3,0.125,tube1,0.2924254536628723,0.28338173031806946,0.023249823600053787,0.28360888361930847,0.1657961755990982,0.0,0.23340241611003876,-0.031035955995321274,0.00207684189081192,0.013662369921803474,0.028935350477695465,0.000306392990751192,False,0.7536432147026062,True,0.02985444664955139
54,29,0.125,tube1,0.2628266513347626,0.26022958755493164,0.017429320141673088,0.25984635949134827,0.1987532377243042,0.0,0.25498175621032715,-0.004062153398990631,0.006906319875270128,0.014795302413403988,0.011276897974312305,2.152962224499788e-06,False,0.0018164667999371886,False,0.0034816472325474024
55,16,0.125,tube1,0.3009520173072815,0.2969388961791992,0.02374054118990898,0.29455143213272095,0.10243212431669235,0.0,0.23293954133987427,-0.03631128743290901,0.010773787274956703,0.017763173207640648,0.01221725158393383,5.480508662003558e-06,False,0.029035743325948715,False,0.0019035724690183997
