sample_index,global_seed,class_slot,class_id,final_severity,blur_component_consensus,discrete_structure_component_consensus
1594,781,1,602,clean_good,false,false
1595,781,2,795,clean_good,false,false
1596,782,0,207,clean_good,false,false
1597,782,1,602,clean_good,false,false
1598,782,2,795,clean_good,false,false
1599,783,0,207,clean_good,false,false
1600,783,1,602,clean_good,false,false
1601,783,2,795,clean_good,false,false
1602,784,0,207,mild_or_disputed,true,false
1603,784,1,602,clean_good,false,false
1604,784,2,795,clean_good,false,false
1605,785,0,207,clean_good,false,false
1606,785,1,602,clean_good,false,false
1607,785,2,795,clean_good,false,false
1608,786,0,207,clean_good,false,false
1609,786,1,602,clean_good,false,false
1610,786,2,795,clean_good,false,false
1611,787,0,207,clean_good,false,false
1612,787,1,602,clean_good,false,false
1613,787,2,795,clean_good,false,false
1614,788,0,207,clean_good,false,false
1615,788,1,602,clean_good,false,false
1616,788,2,795,clean_good,false,false
1617,789,0,207,clean_good,false,false
1618,789,1,602,clean_good,false,false
1619,789,2,795,clean_good,false,false
1620,790,0,207,mild_or_disputed,true,false
1621,790,1,602,clean_good,false,false
1622,790,2,795,clean_good,false,false
1623,791,0,207,mild_or_disputed,true,false
1624,791,1,602,clean_good,false,false
1625,791,2,795,clean_good,false,false
1626,792,0,207,clean_good,false,false
1627,792,1,602,clean_good,false,false
1628,792,2,795,clean_good,false,false
1629,793,0,207,clean_good,false,false
1630,793,1,602,clean_good,false,false
1631,793,2,795,clean_good,false,false
1632,794,0,207,clean_good,false,false
1633,794,1,602,clean_good,false,false
1634,794,2,795,clean_good,false,false
1635,795,0,207,clean_good,false,false
1636,795,1,602,clean_good,false,false
1637,795,2,795,clean_good,false,false
1638,796,0,207,clean_good,false,false
1639,796,1,602,clean_good,false,false
1640,796,2,795,clean_good,false,false
1641,797,0,207,clean_good,false,false
1642,797,1,602,clean_good,false,false
1643,797,2,795,clean_good,false,false
1644,798,0,207,clean_good,false,false
1645,798,1,602,clean_good,false,false
1646,798,2,795,clean_good,false,false
1647,799,0,207,clean_good,false,false
1648,799,1,602,clean_good,false,false
1649,799,2,795,clean_good,false,false
1650,800,0,207,clean_good,false,false
1651,800,1,602,clean_good,false,false
1652,800,2,795,clean_good,false,false
1653,801,0,207,clean_good,false,false
1654,801,1,602,clean_good,false,false
1655,801,2,795,clean_good,false,false
1656,802,0,207,clean_good,false,false
1657,802,1,602,clean_good,false,false
1658,802,2,795,clean_good,false,false
1659,803,0,207,clean_good,false,false
1660,803,1,602,clean_good,false,false
1661,803,2,795,clean_good,false,false
1662,804,0,207,clean_good,false,false
1663,804,1,602,clean_good,false,false
1664,804,2,795,clean_good,false,false
1665,805,0,207,clean_good,false,false
1666,805,1,602,clean_good,false,false
1667,805,2,795,clean_good,false,false
1668,806,0,207,clean_good,false,false
1669,806,1,602,clean_good,false,false
1670,806,2,795,clean_good,false,false
1671,807,0,207,clean_good,false,false
1672,807,1,602,clean_good,false,false
1673,807,2,795,clean_good,false,false
1674,808,0,207,clean_good,false,false
1675,808,1,602,clean_good,false,false
1676,808,2,795,clean_good,false,false
1677,809,0,207,clean_good,false,false
1678,809,1,602,clean_good,false,false
1679,809,2,795,clean_good,false,false
1680,810,0,207,clean_good,false,false
1681,810,1,602,clean_good,false,false
1682,810,2,795,clean_good,false,false
1683,811,0,207,clean_good,false,false
1684,811,1,602,clean_good,false,false
1685,811,2,795,clean_good,false,false
1686,812,0,207,clean_good,false,false
1687,812,1,602,clean_good,false,false
1688,812,2,795,clean_good,false,false
1689,813,0,207,clean_good,false,false
1690,813,1,602,clean_good,false,false
1691,813,2,795,clean_good,false,false
1692,814,0,207,clean_good,false,false
1693,814,1,602,clean_good,false,false
1694,814,2,795,clean_good,false,false
1695,815,0,207,clean_good,false,false
1696,815,1,602,clean_good,false,false
1697,815,2,795,clean_good,false,false
1698,816,0,207,clean_good,false,false
1699,816,1,602,clean_good,false,false
1700,816,2,795,clean_good,false,false
1701,817,0,207,clean_good,false,false
1702,817,1,602,clean_good,false,false
1703,817,2,795,clean_good,false,false
1704,818,0,207,clean_good,false,false
1705,818,1,602,clean_good,false,false
1706,818,2,795,clean_good,false,false
1707,819,0,207,clean_good,false,false
1708,819,1,602,clean_good,false,false
1709,819,2,795,clean_good,false,false
1710,820,0,207,clean_good,false,false
1711,820,1,602,clean_good,false,false
1712,820,2,795,clean_good,false,false
1713,821,0,207,clean_good,false,false
1714,821,1,602,clean_good,false,false
1715,821,2,795,clean_good,false,false
1716,822,0,207,clean_good,false,false
1717,822,1,602,clean_good,false,false
1718,822,2,795,clean_good,false,false
1719,823,0,207,clean_good,false,false
1720,823,1,602,clean_good,false,false
1721,823,2,795,clean_good,false,false
1722,824,0,207,clean_good,false,false
1723,824,1,602,clean_good,false,false
1724,824,2,795,clean_good,false,false
1725,825,0,207,clean_good,false,false
1726,825,1,602,clean_good,false,false
1727,825,2,795,clean_good,false,false
1728,826,0,207,clean_good,false,false
1729,826,1,602,clean_good,false,false
1730,826,2,795,clean_good,false,false
1731,827,0,207,clean_good,false,false
1732,827,1,602,clean_good,false,false
1733,827,2,795,clean_good,false,false
1734,828,0,207,clean_good,false,false
1735,828,1,602,clean_good,false,false
1736,828,2,795,clean_good,false,false
1737,829,0,207,clean_good,false,false
1738,829,1,602,clean_good,false,false
1739,829,2,795,clean_good,false,false
1740,830,0,207,clean_good,false,false
1741,830,1,602,clear_bad,true,false
1742,830,2,795,clean_good,false,false
1743,831,0,207,clean_good,false,false
1744,831,1,602,clean_good,false,false
1745,831,2,795,clean_good,false,false
1746,832,0,207,mild_or_disputed,true,false
1747,832,1,602,clean_good,false,false
1748,832,2,795,clean_good,false,false
1749,833,0,207,clean_good,false,false
1750,833,1,602,clean_good,false,false
1751,833,2,795,clean_good,false,false
1752,834,0,207,clean_good,false,false
1753,834,1,602,clean_good,false,false
1754,834,2,795,clean_good,false,false
1755,835,0,207,clean_good,false,false
1756,835,1,602,clean_good,false,false
1757,835,2,795,clean_good,false,false
1758,836,0,207,clean_good,false,false
1759,836,1,602,clean_good,false,false
1760,836,2,795,clean_good,false,false
1761,837,0,207,clean_good,false,false
1762,837,1,602,clean_good,false,false
1763,837,2,795,clean_good,false,false
1764,838,0,207,clean_good,false,false
1765,838,1,602,clean_good,false,false
1766,838,2,795,clean_good,false,false
1767,839,0,207,clean_good,false,false
1768,839,1,602,clean_good,false,false
1769,839,2,795,clean_good,false,false
1770,840,0,207,clean_good,false,false
1771,840,1,602,clean_good,false,false
1772,840,2,795,clean_good,false,false
1773,841,0,207,clean_good,false,false
1774,841,1,602,clean_good,false,false
1775,841,2,795,clean_good,false,false
1776,842,0,207,clean_good,false,false
1777,842,1,602,clean_good,false,false
1778,842,2,795,clean_good,false,false
1779,843,0,207,clean_good,false,false
1780,843,1,602,clean_good,false,false
1781,843,2,795,clean_good,false,false
1782,844,0,207,clean_good,false,false
1783,844,1,602,clean_good,false,false
1784,844,2,795,clean_good,false,false
1785,845,0,207,clean_good,false,false
1786,845,1,602,clean_good,false,false
1787,845,2,795,clean_good,false,false
1788,846,0,207,clean_good,false,false
1789,846,1,602,clean_good,false,false
1790,846,2,795,clean_good,false,false
1791,847,0,207,clean_good,false,false
1792,847,1,602,clean_good,false,false
1793,847,2,795,clean_good,false,false
1794,848,0,207,clean_good,false,false
1795,848,1,602,clean_good,false,false
1796,848,2,795,clean_good,false,false
1797,849,0,207,clean_good,false,false
1798,849,1,602,clean_good,false,false
1799,849,2,795,clean_good,false,false
